objectid,cdmid,title,bill_number,public_act_number,format,date_published
cdm147674,147674,Bill analysis,1980-HB-5703,1980-PA-461,application/pdf,
cdm147675,147675,Bill analysis,1980-HB-5703,1980-PA-461,application/pdf,
cdm147676,147676,Bill analysis,1975-SB-12,1975-PA-20,application/pdf,
cdm147677,147677,Bill analysis,1975-SB-12,1975-PA-20,application/pdf,
cdm147678,147678,Bill analysis,1975-SB-12,1975-PA-20,application/pdf,
cdm147679,147679,Bill analysis,1975-SB-12,1975-PA-20,application/pdf,
cdm147680,147680,Enrolled bill,1975-SB-12,1975-PA-20,application/pdf,
cdm147681,147681,Bill analysis,1976-HB-6079,1976-PA-407,application/pdf,
cdm147682,147682,Bill analysis,1976-HB-6079,1976-PA-407,application/pdf,
cdm147683,147683,Bill analysis,1976-HB-6080,1976-PA-420,application/pdf,
cdm147684,147684,Bill analysis,1976-HB-6080,1976-PA-420,application/pdf,
cdm147685,147685,Bill analysis,1989-HB-4157,1989-PA-214,application/pdf,
cdm147686,147686,Bill analysis,1989-HB-4157,1989-PA-214,application/pdf,
cdm147687,147687,Bill analysis,1989-HB-4157,1989-PA-214,application/pdf,
cdm147688,147688,Bill analysis,1989-HB-4157,1989-PA-214,application/pdf,
cdm147689,147689,Bill analysis,1993-HB-4871,1994-PA-228,application/pdf,
cdm147690,147690,Bill summary,1993-HB-4867;1993-HB-4868;1993-HB-4869;1993-HB-4870;1993-HB-4871,1994-PA-168;1994-PA-169;1994-PA-170;1994-PA-171;1994-PA-228,application/pdf,
cdm147691,147691,Bill analysis,1993-HB-4867;1993-HB-4868;1993-HB-4869;1993-HB-4870;1993-HB-4871,1994-PA-168;1994-PA-169;1994-PA-170;1994-PA-171;1994-PA-228,application/pdf,
cdm147693,147693,Bill analysis,1967-SB-200,1968-PA-330,application/pdf,
cdm147694,147694,Conference report,1967-SB-200,1968-PA-330,application/pdf,
cdm147695,147695,Bill analysis (MSP),1967-SB-200,1968-PA-330,application/pdf,
cdm147696,147696,Introduced bill,1985-HB-4486,1985-PA-92,application/pdf,
cdm147697,147697,Introduced bill,1985-HB-4487,1985-PA-93,application/pdf,
cdm147698,147698,Bill analysis,1985-HB-4486;1985-HB-4487,1985-PA-92;1985-PA-93,application/pdf,
cdm147699,147699,Bill analysis,1985-HB-4486;1985-HB-4487,1985-PA-92;1985-PA-93,application/pdf,
cdm147700,147700,Bill analysis,1985-HB-4486;1985-HB-4487,1985-PA-92;1985-PA-93,application/pdf,
cdm147701,147701,Bill analysis,1968-SB-200,1968-PA-330,application/pdf,
cdm147702,147702,Bill analysis,1993-SB-137;1993-SB-138;1993-SB-139;1993-SB-469;1993-SB-470;1993-SB-472;1993-SB-473;1993-SB-474,1993-PA-341;1993-PA-342;1993-PA-343;1993-PA-344;1993-PA-345;1993-PA-346;1993-PA-347;1993-PA-348,application/pdf,
cdm147703,147703,Bill summary,1993-SB-137;1993-SB-138;1993-SB-139;1993-SB-469;1993-SB-470;1993-SB-472;1993-SB-473;1993-SB-474,1993-PA-341;1993-PA-342;1993-PA-343;1993-PA-344;1993-PA-345;1993-PA-346;1993-PA-347;1993-PA-348,application/pdf,
cdm147704,147704,Bill summary,1993-SB-137;1993-SB-138;1993-SB-139,1993-PA-341;1993-PA-342;1993-PA-343,application/pdf,
cdm147705,147705,Bill analysis,1979-HB-4652,1980-PA-87,application/pdf,
cdm147706,147706,Bill analysis,1979-HB-4652,1980-PA-87,application/pdf,
cdm147707,147707,Bill analysis,1994-HB-5945,1994-PA-415,application/pdf,
cdm147708,147708,Bill analysis,1994-HB-5945,1994-PA-415,application/pdf,
cdm147709,147709,House Journal entries,1995-SB-344,1995-PA-249,application/pdf,
cdm147710,147710,Senate Journal entries,1995-SB-344,1995-PA-249,application/pdf,
cdm147711,147711,Bill analysis,1993-HB-5111;1993-HB-5112;1993-HB-5115;1993-HB-5116;1993-HB-5118;1993-HB-5120;1993-HB-5129;1993-HB-5224;1993-HB-4279;1993-HB-5009;1993-HB-5010;1993-HB-5097;1993-HB-5102;1993-HB-5103;1993-HB-5104;1993-HB-5106;1993-HB-5109;1993-HB-5110,1993-PA-331;1993-PA-314;1993-PA-313;1993-PA-332;1993-PA-333;1993-PA-334;1993-PA-338;1993-PA-340;1993-PA-312;1993-PA-322;1993-PA-323;1993-PA-324;1993-PA-325;1993-PA-326;1993-PA-327;1993-PA-328;1993-PA-329;1993-PA-330,application/pdf,
cdm147712,147712,House Journal entries,1993-HB-4518,,application/pdf,
cdm147713,147713,Introduced bill,1993-HB-4518,,application/pdf,
cdm147714,147714,Bill summary,1993-HB-4518,,application/pdf,
cdm147715,147715,Substitute bill H-1,1993-HB-4518,,application/pdf,
cdm147716,147716,Bill analysis,1995-SB-112,1996-PA-591,application/pdf,
cdm147717,147717,Bill analysis,1995-SB-112,1996-PA-591,application/pdf,
cdm147718,147718,Bill summary,1995-SB-112,1996-PA-591,application/pdf,
cdm147749,147749,Bill Analysis,1975-HB-4015,1975-PA-169,application/pdf,
cdm147750,147750,Bill Analysis,1975-HB-4015,1975-PA-169,application/pdf,
cdm147751,147751,Bill Analysis,1975-HB-4015,1975-PA-169,application/pdf,
cdm147752,147752,Bill Analysis,1975-HB-4015,1975-PA-169,application/pdf,
cdm147760,147760,House Journal entries,1961-HB-3,1961-PA-236;,application/pdf,
cdm147761,147761,Senate Journal entries,1961-HB-3,1961-PA-236;,application/pdf,
cdm147768,147768,Bill analysis,1987-SB-266;1987-SB-267,1987-PA-229;1987-PA-230,application/pdf,
cdm147769,147769,Bill analysis,1987-SB-266;1987-SB-267,1987-PA-229;1987-PA-230,application/pdf,
cdm147770,147770,Introduced bill,1973-HB-4203,1974-PA-269,application/pdf,
cdm147771,147771,Senate Journal entries,1973-HB-4203,1974-PA-269,application/pdf,
cdm147772,147772,Enrolled bill,1973-HB-4203,1974-PA-269,application/pdf,
cdm147773,147773,Bill analysis,1973-HB-4203,1974-PA-269,application/pdf,
cdm147775,147775,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147776,147776,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147777,147777,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147778,147778,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147779,147779,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147780,147780,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147781,147781,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147782,147782,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147783,147783,Bill analysis,1975-HB-4214,1975-PA-238,application/pdf,
cdm147784,147784,Bill analysis,1977-HB-4964,1978-PA-329,application/pdf,
cdm147785,147785,Bill analysis,1974-HB-5801,1974-PA-263,application/pdf,
cdm147786,147786,Public Act,1987-SB-374,1988-PA-256,application/pdf,
cdm147787,147787,Bill analysis,1973-SB-176,1973-PA-186,application/pdf,
cdm147788,147788,Bill analysis,1973-SB-176,1973-PA-186,application/pdf,
cdm147789,147789,Bill analysis,1973-SB-176,1973-PA-186,application/pdf,
cdm148021,148021,Senate Journal entries,1973-SB-585,1973-PA-61,application/pdf,
cdm148022,148022,Bill analysis,1973-SB-585,1973-PA-61,application/pdf,
cdm148023,148023,Public Act,1991-HB-4064,1991-PA-67,application/pdf,
cdm148024,148024,Bill analysis,1991-HB-4064,1991-PA-67,application/pdf,
cdm148025,148025,Bill summary,1991-HB-4064,1991-PA-67,application/pdf,
cdm148026,148026,Bill analysis,1970-SB-1222,1970-PA-195,application/pdf,
cdm148027,148027,Bill analysis,1991-HB-4900;1991-HB-4962,1991-PA-91;1991-PA-92,application/pdf,
cdm148028,148028,Bill analysis,1991-HB-4064,1991-PA-67,application/pdf,
cdm148029,148029,Bill summary,1991-HB-4900,1991-PA-91,application/pdf,
cdm148030,148030,Bill analysis,1991-HB-4064,1991-PA-67,application/pdf,
cdm148031,148031,Bill summary,1993-HB-4756,1994-PA-215,application/pdf,
cdm148032,148032,Bill analysis,1994-HB-5287,1994-PA-175,application/pdf,
cdm148033,148033,Public Act,1993-HB-4756,1994-PA-215,application/pdf,
cdm148034,148034,Bill analysis,1993-HB-4756,1994-PA-215,application/pdf,
cdm148035,148035,Bill analysis,1994-HB-5287,1994-PA-175,application/pdf,
cdm148036,148036,Bill summary,1994-HB-5287,1994-PA-175,application/pdf,
cdm148037,148037,Bill analysis,1994-HB-4756,1994-PA-175,application/pdf,
cdm148038,148038,Public Act,1994-HB-5287,1994-PA-175,application/pdf,
cdm148039,148039,Public Act,1993-HB-4702,1994-PA-346,application/pdf,
cdm148040,148040,Bill analysis,1993-HB-4702,1994-PA-346,application/pdf,
cdm148041,148041,Bill analysis,1993-HB-4702,1994-PA-346,application/pdf,
cdm148042,148042,Bill analysis,1993-HB-4702,1994-PA-346,application/pdf,
cdm148043,148043,House Journal entries,1964-HB-696,1964-PA-187,application/pdf,
cdm148044,148044,Introduced bill,1964-HB-696,1964-PA-187,application/pdf,
cdm148045,148045,Senate Journal entries,1964-HB-696,1964-PA-187,application/pdf,
cdm148046,148046,Public Act,1993-SB-397,1994-PA-295,application/pdf,
cdm148047,148047,Introduced bill,1964-HB-362,1964-PA-154,application/pdf,
cdm148048,148048,Senate Journal entries,1964-HB-362,1964-PA-154,application/pdf,
cdm148049,148049,House Journal entries,1964-HB-362,1964-PA-154,application/pdf,
cdm148050,148050,Bill summary,1977-SB-608,1977-PA-133,application/pdf,
cdm148051,148051,Introduced bill,1977-SB-608,1977-PA-133,application/pdf,
cdm148052,148052,Enrolled bill,1977-SB-608,1977-PA-133,application/pdf,
cdm148053,148053,Bill analysis,1977-SB-608,1977-PA-133,application/pdf,
cdm148054,148054,Bill analysis,1979-SB-857,1980-PA-404,application/pdf,
cdm148055,148055,Bill analysis,1979-SB-857,1980-PA-404,application/pdf,
cdm148056,148056,Public Act,1979-SB-857,1980-PA-404,application/pdf,
cdm148057,148057,Bill analysis,1981-HB-4725;1981-HB-4726;1981-HB-4727;1981-HB-4728;1981-HB-4729;1981-HB-4730;1981-HB-4731;1981-HB-4732;1981-HB-4733;1981-HB-4734;1981-HB-4735;1981-HB-4736;1981-HB-4737;1981-HB-4738;1981-HB-4739;1981-HB-4740;1981-HB-4741;1981-HB-4742;1981-HB-4743;1981-HB-4744;1981-HB-4745;1981-HB-4746;1981-HB-4747;1981-HB-4748;1981-HB-4749;1981-HB-4750;1981-HB-4751;1981-HB-4752;1981-HB-4753;1981-HB-4754;1981-HB-4755;1981-HB-4756;1981-HB-4757;1981-HB-4758;1981-HB-4759;1981-HB-4760;1981-HB-4761;1981-HB-4762;1981-HB-4763;1981-HB-4764;1981-HB-4765;1981-HB-4766;1981-HB-4767;1981-HB-4768;1981-HB-4769;1981-HB-4770;1981-HB-4771;1981-HB-4772;1981-HB-4773;1981-HB-4774;1981-HB-4775;1981-HB-4776;1981-HB-4777;1981-HB-4778;1981-HB-4779;1981-HB-4780;1981-HB-4781;1981-HB-4782;1981-HB-4783;1981-HB-4784;,1982-PA-74;1982-PA-75;1982-PA-76;1982-PA-77;1982-PA-78;1982-PA-79;1982-PA-80;1982-PA-81;1982-PA-82;1982-PA-83;1982-PA-84;1982-PA-85;1982-PA-86;1982-PA-87;1982-PA-88;1982-PA-89;1982-PA-90;1982-PA-91;1982-PA-92;1982-PA-93;1982-PA-94;1982-PA-95;1982-PA-96;1982-PA-97;1982-PA-99;1982-PA-100;1982-PA-101;1982-PA-102;1982-PA-103;1982-PA-104;1982-PA-105;1982-PA-106;1982-PA-107;1982-PA-108;1982-PA-109;1982-PA-110;1982-PA-111;1982-PA-112;1982-PA-113;1982-PA-114;1982-PA-115;1982-PA-116;1982-PA-117;1982-PA-118;1982-PA-119;1982-PA-120;1982-PA-121;1982-PA-122;1982-PA-123;1982-PA-447;1982-PA-446;1982-PA-445;1982-PA-426;1982-PA-425;1982-PA-513;1982-PA-536;1982-PA-444;1982-PA-472;1982-PA-471;,application/pdf,
cdm148058,148058,Bill analysis,1981-HB-4725;1981-HB-4726;1981-HB-4727;1981-HB-4728;1981-HB-4729;1981-HB-4730;1981-HB-4731;1981-HB-4732;1981-HB-4733;1981-HB-4734;1981-HB-4735;1981-HB-4736;1981-HB-4737;1981-HB-4738;1981-HB-4739;1981-HB-4740;1981-HB-4741;1981-HB-4742;1981-HB-4743;1981-HB-4744;1981-HB-4745;1981-HB-4746;1981-HB-4747;1981-HB-4748;1981-HB-4749;1981-HB-4750;1981-HB-4751;1981-HB-4752;1981-HB-4753;1981-HB-4754;1981-HB-4755;1981-HB-4756;1981-HB-4757;1981-HB-4758;1981-HB-4759;1981-HB-4760;1981-HB-4761;1981-HB-4762;1981-HB-4763;1981-HB-4764;1981-HB-4765;1981-HB-4766;1981-HB-4767;1981-HB-4768;1981-HB-4769;1981-HB-4770;1981-HB-4771;1981-HB-4772;1981-HB-4773;1981-HB-4774;1981-HB-4775;1981-HB-4776;1981-HB-4777;1981-HB-4778;1981-HB-4779;1981-HB-4780;1981-HB-4781;1981-HB-4782;1981-HB-4783;1981-HB-4784;,1982-PA-74;1982-PA-75;1982-PA-76;1982-PA-77;1982-PA-78;1982-PA-79;1982-PA-80;1982-PA-81;1982-PA-82;1982-PA-83;1982-PA-84;1982-PA-85;1982-PA-86;1982-PA-87;1982-PA-88;1982-PA-89;1982-PA-90;1982-PA-91;1982-PA-92;1982-PA-93;1982-PA-94;1982-PA-95;1982-PA-96;1982-PA-97;1982-PA-99;1982-PA-100;1982-PA-101;1982-PA-102;1982-PA-103;1982-PA-104;1982-PA-105;1982-PA-106;1982-PA-107;1982-PA-108;1982-PA-109;1982-PA-110;1982-PA-111;1982-PA-112;1982-PA-113;1982-PA-114;1982-PA-115;1982-PA-116;1982-PA-117;1982-PA-118;1982-PA-119;1982-PA-120;1982-PA-121;1982-PA-122;1982-PA-123;1982-PA-447;1982-PA-446;1982-PA-445;1982-PA-426;1982-PA-425;1982-PA-513;1982-PA-536;1982-PA-444;1982-PA-472;1982-PA-471;,application/pdf,
cdm148059,148059,Public Act,1983-HB-4213,1983-PA-164,application/pdf,
cdm148060,148060,Public Act,1991-SB-33,1991-PA-3,application/pdf,
cdm148061,148061,Bill analysis,1977-SB-608,1977-PA-133,application/pdf,
cdm148062,148062,Bill analysis,1985-HB-4254;1985-HB-4551,1986-PA-231;1986-PA-232,application/pdf,
cdm148063,148063,Bill analysis,1985-HB-4254;1985-HB-4551,1986-PA-231;1986-PA-232,application/pdf,
cdm148064,148064,Bill analysis,1993-SB-1140,1994-PA-162,application/pdf,
cdm148065,148065,Public Act,1993-SB-1140,1994-PA-162,application/pdf,
cdm148066,148066,Public Act,1976-HB-5073,1976-PA-6,application/pdf,
cdm148067,148067,Bill analysis,1976-HB-5073,1976-PA-6,application/pdf,
cdm148068,148068,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148069,148069,Bill analysis,1976-HB-5073,1976-PA-6,application/pdf,
cdm148070,148070,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148071,148071,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148072,148072,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148073,148073,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148074,148074,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148075,148075,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148076,148076,Press release,1976-HB-5073,1976-PA-6,application/pdf,
cdm148077,148077,Bill analysis,1981-HB-4690,1982-PA-173,application/pdf,
cdm148078,148078,Bill analysis,1981-HB-4690,1982-PA-173,application/pdf,
cdm148079,148079,Bill analysis,1981-HB-4690,1982-PA-173,application/pdf,
cdm148080,148080,Bill analysis,1981-HB-4690,1982-PA-173,application/pdf,
cdm148081,148081,Bill analysis,1981-HB-4690,1982-PA-173,application/pdf,
cdm148083,148083,Public Act,1982-SB-979,1982-PA-539,application/pdf,
cdm148084,148084,Bill analysis,1993-SB-646;1993-SB-647;1993-SB-648;1993-SB-649;1993-SB-650,1993-PA-354;1993-PA-355;1993-PA-356;1993-PA-357;1993-PA-358;,application/pdf,
cdm148085,148085,Bill analysis,1993-SB-646;1993-SB-647;1993-SB-648;1993-SB-649;1993-SB-650,1993-PA-354;1993-PA-355;1993-PA-356;1993-PA-357;1993-PA-358;,application/pdf,
cdm148086,148086,Bill analysis,1993-SB-646;1993-SB-647;1993-SB-648;1993-SB-649;1993-SB-650,1993-PA-354;1993-PA-355;1993-PA-356;1993-PA-357;1993-PA-358;,application/pdf,
cdm148087,148087,Bill analysis,1983-HB-5141,1984-PA-218,application/pdf,
cdm148088,148088,Bill analysis,1983-HB-5141,1984-PA-218,application/pdf,
cdm148089,148089,Bill analysis,1977-HB-4475,1978-PA-642,application/pdf,
cdm148090,148090,Bill analysis,1977-HB-4475,1978-PA-642,application/pdf,
cdm148091,148091,Bill analysis,1977-HB-4475,1978-PA-642,application/pdf,
cdm148092,148092,Introduced bill,1979-SB-889,1980-PA-498,application/pdf,
cdm148093,148093,Draft substitute bill,1979-SB-889,1980-PA-498,application/pdf,
cdm148094,148094,Bill analysis,1979-SB-889,1980-PA-498,application/pdf,
cdm148095,148095,Substitute bill S-1,1979-SB-889,1980-PA-498,application/pdf,
cdm148096,148096,Bill analysis,1979-SB-889,1980-PA-498,application/pdf,
cdm148097,148097,Bill analysis,1979-SB-889,1980-PA-498,application/pdf,
cdm148098,148098,Bill analysis,1979-SB-889,1980-PA-498,application/pdf,
cdm148099,148099,Bill analysis,1979-SB-888;1979-SB-889;1979-SB-890,1980-PA-498;1980-PA-499,application/pdf,
cdm148100,148100,Bill analysis,1979-HB-4961,1980-PA-340,application/pdf,
cdm148101,148101,Public Act,1979-HB-4961,1980-PA-340,application/pdf,
cdm148283,148283,Bill analysis,1993-HB-4533,1993-PA-129,application/pdf,
cdm148284,148284,Public Act,1993-HB-4533,1993-PA-129,application/pdf,
cdm148285,148285,Bill analysis,1993-HB-4533,1993-PA-129,application/pdf,
cdm148286,148286,Bill analysis,1993-HB-4533,1993-PA-129,application/pdf,
cdm148287,148287,Bill analysis,1993-HB-4533,1993-PA-129,application/pdf,
cdm148288,148288,Bill analysis,1977-HB-5072,1978-PA-331,application/pdf,
cdm148289,148289,Bill analysis,1977-HB-5072,1978-PA-331,application/pdf,
cdm148290,148290,Introduced bill,1977-HB-5072,1978-PA-331,application/pdf,
cdm148291,148291,Bill analysis,1977-HB-5072,1978-PA-331,application/pdf,
cdm148419,148419,Bill analysis,1977-HB-4332,1977-PA-301,application/pdf,
cdm148420,148420,Bill analysis,1977-HB-4332,1977-PA-301,application/pdf,
cdm148421,148421,Bill analysis,1977-HB-4332,1977-PA-301,application/pdf,
cdm148422,148422,Bill analysis,1977-HB-4332,1977-PA-301,application/pdf,
cdm148423,148423,Bill analysis,1987-SB-426,1988-PA-110,application/pdf,
cdm148424,148424,Introduced bill,1987-SB-426,1988-PA-110,application/pdf,
cdm148425,148425,Enrolled bill,1987-SB-426,1988-PA-110,application/pdf,
cdm148426,148426,Substitute bill,1987-SB-426,1988-PA-110,application/pdf,
cdm148427,148427,Public Act,1993-SB-103,1993-PA-137,application/pdf,
cdm148431,148431,Bill summary,1993-SB-229,1994-PA-27,application/pdf,
cdm148432,148432,Introduced bill,1993-SB-229,1994-PA-27,application/pdf,
cdm148433,148433,Bill analysis,1993-SB-229,1994-PA-27,application/pdf,
cdm148434,148434,Bill analysis,1993-SB-229,1994-PA-27,application/pdf,
cdm148435,148435,Bill analysis,1993-SB-229,1994-PA-27,application/pdf,
cdm148436,148436,Enrolled bill,1993-SB-229,1994-PA-27,application/pdf,
cdm148437,148437,Public Act,1981-HB-4715,,application/pdf,
cdm148438,148438,Public Act,1990-SB-1020,1990-PA-234,application/pdf,
cdm148441,148441,Introduced bill,1984-HB-5770,1984-PA-341,application/pdf,
cdm148442,148442,House Journal entries,1984-HB-5770,1984-PA-341,application/pdf,
cdm148443,148443,Senate Journal entries,1984-HB-5770,1984-PA-341,application/pdf,
cdm148450,148450,Bill analysis,1979-HB-4758,1980-PA-518,application/pdf,
cdm148451,148451,Bill analysis,1979-HB-4380,1979-PA-64,application/pdf,
cdm148452,148452,Bill analysis,1979-HB-4380,1979-PA-64,application/pdf,
cdm148453,148453,Bill analysis,1979-HB-4758,1980-PA-518,application/pdf,
cdm148454,148454,Bill analysis,1979-HB-4380,1979-PA-64,application/pdf,
cdm148455,148455,Bill analysis,1979-HB-4758,1980-PA-518,application/pdf,
cdm148473,148473,Bill analysis,1993-HB-4506,,application/pdf,
cdm148474,148474,Veto message,1993-HB-4506,,application/pdf,
cdm148475,148475,Enrolled bill,1993-HB-4506,,application/pdf,
cdm148477,148477,House Journal entries,1993-HB-4506,,application/pdf,
cdm148478,148478,Introduced bill,1993-HB-4506,,application/pdf,
cdm148479,148479,Senate Journal entries,1993-HB-4506,,application/pdf,
cdm148480,148480,Senate Journal entries,1989-HB-4412,1989-PA-296,application/pdf,
